log_time_ns,_full_text,_type,theta,x,y
1697563568336463452,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.149684218885714,-1.280685110509637,0.2321588781727725
1697563568341578906,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.149292318772456,-1.2788987842238386,0.22064308646042166
1697563568346467436,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.148971741570687,-1.2771145381409958,0.20912166680684294
1697563568351884709,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.14870167981675,-1.2753323910408891,0.19759470348980857
1697563568356380322,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.14846678900571,-1.273552295044566,0.18606228906196157
1697563568361731214,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.148255859081996,-1.2717741703052803,0.17452451918918194
1697563568366614598,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.148078079007181,-1.2699973999435559,0.16298157085313172
1697563568371767209,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.147945410058426,-1.2682211878331218,0.15143364641370236
1697563568377165280,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.14784399975138,-1.2664455006314952,0.13988082909163013
1697563568381247702,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.147764518988048,-1.2646702671638361,0.1283232095965166
1697563568386914575,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.14769935332944,-1.262895413027312,0.1167608739280816
1697563568391469106,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.147655980534239,-1.2611204814773613,0.10519396867911023
1697563568396497152,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.147643684039107,-1.259344892774631,0.09362265773775372
1697563568401453580,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.147652426434604,-1.2575686234144212,0.08204701477123406
1697563568406556744,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.147676219620493,-1.2557916180075401,0.07046712271836866
1697563568411723678,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.14770973355122,-1.2540138241993886,0.05888305830560018
1697563568416515987,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.147960059469096,-1.2522287226743292,0.04729602362325376
1697563568421367135,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.148642901903635,-1.250427483768647,0.03570757979588572
1697563568426592922,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.14963775834342,-1.2486106223748914,0.02411768099631041
1697563568431318989,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.150855171626421,-1.2467781180277415,0.012526384900470363
1697563568436920423,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.152229482301475,-1.2449296726115056,0.0009338069390311889
1697563568441373499,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.153940788858062,-1.2430578555017295,-0.010658433571609905
1697563568446605820,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.156198585846557,-1.2411525156756036,-0.022248180220338098
1697563568451585562,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.158851088518166,-1.239213686576952,-0.03383540632326313
1697563568456512173,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.161786563667668,-1.2372408811965765,-0.04541994230500019
1697563568465864318,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.164920487531198,-1.2352334033696213,-0.05700155519706045
1697563568466933637,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.168433805409933,-1.233183157814905,-0.06857802392896366
1697563568471410083,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.172546493916876,-1.2310791059376758,-0.08014638208613027
1697563568476575055,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.177102419697803,-1.228920841561321,-0.09170643592071699
1697563568481640190,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.181981530875959,-1.22670755784266,-0.10325783714989333
1697563568486534570,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.187093098349493,-1.2244382894017716,-0.11480014557142662
1697563568491481799,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.192646892844149,-1.2221038241641036,-0.12632996131358395
1697563568496537481,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.198911502939026,-1.2196913684523623,-0.13784266209396673
1697563568501366400,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.205725117991943,-1.2172000303294592,-0.14933775098738764
1697563568506743731,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.212956973203909,-1.214628633398907,-0.1608145423074317
1697563568511794290,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.220503178266892,-1.2119759173924374,-0.17227223179844992
1697563568516569744,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.228589750420433,-1.2092319591905574,-0.18370532451572738
1697563568521474109,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.237533127698836,-1.2063826690610506,-0.1951062000177579
1697563568526710955,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.247177812153993,-1.203426413944386,-0.20647374278758512
1697563568531572721,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.257390751507817,-1.2003614882027922,-0.2178066265630949
1697563568536447264,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.268057561426264,-1.1971862594913703,-0.22910339355086756
1697563568541338361,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.279202190986936,-1.193896144015936,-0.24035997533437867
1697563568546367624,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.290896627779588,-1.190485251514759,-0.2515711009993379
1697563568551463032,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.303043915782688,-1.1869521695064147,-0.2627349889476449
1697563568556356131,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.31555958769361,-1.1832956105069719,-0.27384975526192595
1697563568561594596,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.328372330259466,-1.1795144218846216,-0.2849134336395315
1697563568566395154,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.341505850325362,-1.1756057176616312,-0.29592161896049096
1697563568571449989,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.355020782139185,-1.1715658982661348,-0.3068688010779212
1697563568576551974,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.368853729931647,-1.167394246152298,-0.31775286883386483
1697563568581730090,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.38294936019204,-1.1630901641778981,-0.328571644676796
1697563568586571340,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.397259115909645,-1.1586531890154235,-0.33932290739143206
1697563568591782919,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.411798893384852,-1.1540820386811486,-0.3500021928961094
1697563568596522673,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.426610871962396,-1.1493751397555823,-0.3606040463259244
1697563568601638116,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.44165131456521,-1.1445324473081633,-0.3711262046486962
1697563568607031446,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.456882593099113,-1.1395540163126465,-0.38156636358453844
1697563568611484056,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.472269940534392,-1.1344400262528387,-0.3919222051828435
1697563568616332588,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.48781825828831,-1.1291905315271693,-0.40218959646194424
1697563568621494455,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.503547612898132,-1.1238056154865683,-0.4123636331665481
1697563568626865523,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.519428567685175,-1.1182858124038797,-0.4224420263559392
1697563568631456067,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.535434283258553,-1.1126317569428443,-0.43242248158655444
1697563568636872321,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.551541271814735,-1.1068441750873732,-0.4423027029599619
1697563568642015785,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.567743016372784,-1.1009240131585154,-0.45207936165861046
1697563568646820320,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.584041427087147,-1.0948723678160017,-0.46174869914737715
1697563568651404937,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.60041714655297,-1.0886902596148322,-0.4713085013220805
1697563568656626979,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.616852008621876,-1.0823787968937897,-0.4807565741473753
1697563568661371346,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.633331064443091,-1.0759391557593154,-0.4900907383258144
1697563568666574789,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.649839898209173,-1.0693725968148369,-0.4993088463365679
1697563568671968048,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.66636548326025,-1.0626804540654913,-0.5084087816015533
1697563568676395303,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.682896830985218,-1.0558641254504884,-0.5173884581956268
1697563568681443638,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.699424152917988,-1.0489250750929557,-0.5262458274225545
1697563568686404716,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.715938457848548,-1.0418648322536626,-0.5349788818930507
1697563568691945605,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.732431906889605,-1.0346849844887234,-0.5435856555647294
1697563568696382791,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.74889843760138,-1.0273871688617888,-0.552064222174034
1697563568701400696,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.765331040533699,-1.0199730895604926,-0.5604127098025501
1697563568707026123,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.781726088170238,-1.0124444804343018,-0.5686292806743679
1697563568711585011,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.798078506209837,-1.0048031394683457,-0.5767121555912574
1697563568716497348,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.814385674368083,-0.9970508950370954,-0.5846595954296288
1697563568721466111,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.830644328565633,-0.9891896271707545,-0.5924699167400664
1697563568726466385,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.846852830045378,-0.9812212469388055,-0.600141480908587
1697563568731679276,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.863009151640743,-0.9731477095541178,-0.6076727041491535
1697563568737077240,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.879113088005344,-0.9649709945351489,-0.615062046679381
1697563568741444373,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.895163511881218,-0.9566931248313157,-0.6223080260346591
1697563568746643704,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.911161136704028,-0.9483161429420434,-0.6294092033029769
1697563568751388228,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.927106062432493,-0.9398421280417161,-0.6363641948000375
1697563568756743470,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.942999302068092,-0.931273182036144,-0.643171664148966
1697563568761829837,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.958842176122854,-0.922611432438944,-0.6498303247046224
1697563568766399865,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.974636511306414,-0.9138590290535352,-0.6563389379474388
1697563568771461909,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,11.990383988342842,-0.9050181474223792,-0.662696315955917
1697563568776528000,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.00608723931623,-0.8960909786620168,-0.6689013152269156
1697563568781419374,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.021748529753157,-0.8870797383114823,-0.6749528422430839
1697563568786589750,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.037370877159852,-0.8779866561739296,-0.6808498470317491
1697563568791759780,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.052957111929654,-0.8688139823606826,-0.6865913267278814
1697563568796669616,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.06851051724869,-0.859563981039851,-0.6921763213370156
1697563568801479172,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.084034444068859,-0.8502389322900338,-0.6976039144558419
1697563568806898106,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.09953240483922,-0.8408411302752694,-0.702873231593491
1697563568811418033,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.115008006679016,-0.8313728827495068,-0.707983439232308
1697563568816649409,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.130465149485573,-0.8218365085561771,-0.7129337425535679
1697563568821579966,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.14590689246208,-0.8122343456322817,-0.7177233896569268
1697563568826848268,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.161337616506636,-0.802568733259203,-0.7223516596239141
1697563568831450751,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.176761043422516,-0.7928420268489983,-0.7268178708683952
1697563568836437368,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.192180201335713,-0.7830565975535442,-0.7311213799670634
1697563568841667513,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.207599198847188,-0.7732148177739744,-0.7352615716577123
1697563568846478791,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.223021349624712,-0.7633190753385237,-0.7392378667504708
1697563568851576272,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.238450101052987,-0.7533717657810483,-0.7430497163628085
1697563568856380882,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.253888575708782,-0.7433752955590006,-0.7466966030184875
1697563568861770333,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.269339984534774,-0.7333320785092236,-0.7501780375628521
1697563568866313965,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.284807203741643,-0.7232445389209663,-0.7534935602721683
1697563568871638393,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.300293055861612,-0.7131151091518202,-0.7566427386254656
1697563568876406919,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.315799471832783,-0.7029462360661084,-0.7596251706774665
1697563568882077343,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.331329184715091,-0.6927403676851239,-0.7624404761635023
1697563568886356992,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.346884329817414,-0.6824999641179635,-0.7650883028902719
1697563568891373242,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.362466323429672,-0.6722274985065927,-0.767568327004973
1697563568897137465,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.37807669814659,-0.6619254504994,-0.7698802487211553
1697563568901768374,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.393716773327078,-0.6515963088665172,-0.7720237938893342
1697563568906637346,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.409387747514696,-0.6412425708138967,-0.7739987136379786
1697563568911310205,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.425090712417845,-0.630866741907531,-0.7758047845297394
1697563568916619841,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.440825516294517,-0.6204713449994015,-0.7774418144757527
1697563568921533474,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.456592894755058,-0.6100589035292282,-0.778909632762871
1697563568926356630,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.472393253725976,-0.5996319510274521,-0.7802080965789361
1697563568931666112,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.488226068786446,-0.5891930357507412,-0.7813370946107362
1697563568936514498,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.504091430742246,-0.5787447084564761,-0.7822965402098998
1697563568941510402,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.519988884693362,-0.5682895313343589,-0.783086377878167
1697563568947023598,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.535918087616977,-0.5578300726353232,-0.7837065808989104
1697563568951351544,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.551878013065437,-0.5473689126275596,-0.7841571561222247
1697563568956800131,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.567867834650173,-0.5369086363395997,-0.784438140554412
1697563568962060509,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.583887209004672,-0.5264518309489451,-0.7845496009016913
1697563568966499183,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.599934627216523,-0.5160010982453932,-0.7844916425747498
1697563568971587611,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.616009154970495,-0.5055590404835403,-0.784264402089392
1697563568976730614,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.632109454734547,-0.4951282674748147,-0.7838680527589249
1697563568981489433,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.648234399946176,-0.4847113911510956,-0.7833028025630705
1697563568987671130,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.664383019494103,-0.4743110253245523,-0.7825688952617534
1697563568991293004,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.680554180390622,-0.46392978745128866,-0.7816666127497083
1697563568996898258,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.696746433396491,-0.4535702990746099,-0.7805962765663156
1697563569001558603,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.712958010977264,-0.443235185035423,-0.7793582486082143
1697563569006389667,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.729188525258497,-0.43292705932756737,-0.7779529234620154
1697563569011525550,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.745436263559753,-0.4226485454178805,-0.7763807422390321
1697563569017053594,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.761700180462977,-0.4124022597411152,-0.7746421833512046
1697563569021833746,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.777978970690071,-0.40219081804690543,-0.7727377675226019
1697563569027029945,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.794271561841317,-0.3920168306047369,-0.7706680557871094
1697563569031534264,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.810577077238403,-0.3818829015483918,-0.768433650020795
1697563569036448886,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.826894184903285,-0.37179163302183216,-0.7660351964209169
1697563569041650035,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.84322003777151,-0.3617454965723168,-0.7634734032125685
1697563569046425857,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.85955167712936,-0.3517468996293388,-0.7607490263734249
1697563569051488159,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.875887966470806,-0.3417984246860216,-0.7578628377996396
1697563569056853616,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.892228776487386,-0.33190263589339536,-0.7548156478728537
1697563569061814672,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.908573121516223,-0.3220620927604936,-0.7516083144548896
1697563569066455291,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.924875948370985,-0.31227690890013865,-0.7482422741781241
1697563569071947810,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.941075729877273,-0.30254614544748243,-0.7447192095117594
1697563569076423289,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.95717829131302,-0.29287236174951037,-0.7410400579752806
1697563569082121573,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.973189724625843,-0.2832580692618226,-0.7372058195556241
1697563569086330576,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,12.989116159515909,-0.273705733877331,-0.7332175536859515
1697563569091397291,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.00481350800769,-0.26421271316104133,-0.729078980037942
1697563569096511346,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.02008991925948,-0.25477419655657757,-0.7247947849039229
1697563569101506712,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.034980855180226,-0.24539262023847463,-0.7203659229647442
1697563569106792511,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.049520396565736,-0.23607024103200797,-0.7157935253920773
1697563569111534663,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.063740785260688,-0.22680914636144298,-0.7110788852987293
1697563569116609725,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.07737050180149,-0.21760406700703389,-0.7062298272401799
1697563569121537655,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.090067978672735,-0.20844694577075953,-0.7012561235823705
1697563569126847767,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.101952664239118,-0.19933981862182473,-0.6961585249704022
1697563569131334882,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.113134610618594,-0.19028417392668306,-0.690938389839693
1697563569136459130,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.123715304072132,-0.18128096098930058,-0.6855976343915567
1697563569141584548,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.13295727996487,-0.17231511642143252,-0.6801583914874882
1697563569146898176,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.140037576765547,-0.1633663260006785,-0.6746477107154883
1697563569151644778,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.14548953346426,-0.15443694579849704,-0.6690638024449045
1697563569156470561,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.149718658922769,-0.14552647095980067,-0.6634090229176469
1697563569161975938,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.153061807336265,-0.13663285356929075,-0.6576877580406487
1697563569166390049,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.155094804221054,-0.12774154460051385,-0.6519234849612384
1697563569171513042,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.155292958596966,-0.11883317871229192,-0.6461461599617278
1697563569176407058,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.154253019405555,-0.10990610682003926,-0.6403583435832705
1697563569181796786,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.152387049437149,-0.10095791519873115,-0.6345640792631196
1697563569186862175,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,13.149986475618764,-0.09198626447446166,-0.6287674239402338
